id,graph_c_louvain_community
1482712718874791739,11
1482717241769817949,7
1482795989201365621,11
1482812251312429260,7
1482842746171715101,14
1482871159930351491,9
1482890083278879552,11
1482981019886917747,7
1482995520806265737,1
1483002160408963099,1
1483005618636321320,7
1483338904198847616,11
1483339028124100697,11
1483383242611380318,1
1483471201203529184,15
1483484236762780719,1
1483530171350896831,11
1483555141949286581,9
1483613991373525106,3
1483634180706804340,7
1483658879467146150,6
1483666017185558418,0
1483899840870928444,12
1483911924527289227,12
1483914231912863634,12
1484034088612707892,15
1484054293768759713,11
1484089597377981201,11
1484094770237679648,0
1484103974309695867,11
1484122906417509774,11
1484150153125200230,1
1484162190893437469,11
1484167563307906539,11
1484183378692706177,1
1484186057232170458,11
1484191718534188293,1
1484193446297449759,1
1484194679592047669,1
1484195892244002857,1
1484197077076326839,1
1484287790170935945,0
1484333391800270637,0
1484356638875993827,0
1484588601050681341,4
1484755587052692060,11
1484817421777219288,14
1484819718593997067,11
1484837571092131247,14
1484882413464934658,3
1484905877226646799,14
1484919434734555652,11
1484950784183629372,11
1484971610867118846,11
1484991466058800186,11
1485109747520459927,11
1485123193125272020,11
1485132901895593879,11
1485135537400538612,11
1485137139959756824,11
1485151760894220654,11
1485167978038726726,11
1485423609205244372,12
1485434362010180990,11
1485501726442743789,11
1485505335044700265,10
1485506165950564787,3
1485530192268103942,11
1485565250432623712,13
1485591774608580127,11
1485620161988372075,7
1485648063336407429,11
1485661518710075630,11
1485673702489692596,12
1485712191399507954,11
1485720417130354855,11
1485731200980164503,1
1485731307875562468,11
1485766271145446511,15
1485902383263777656,3
1485905392313462916,11
1485985714210006445,10
1486003322318659630,11
1486082057257021307,3
1486094358788027658,9
1486124433236824321,7
1486207041951567547,11
1486247005195940577,5
1486248078259001701,1
1486258617481278507,7
1486271865759067589,9
1486273540367947075,10
1486305373137848848,15
1486397212114800839,7
1486451770262397813,12
1486452811562975036,12
1486474925705915868,11
1486563253078302829,0
1486586717840479090,11
1486604297767044676,11
1486637454825745730,11
1486731427644455883,1
1486920699332808243,11
1486924506985217386,11
1486933627577345162,3
1486937256399955582,3
1486939922294781522,3
1486962441839722624,11
1486982688022961449,11
1486986520771635185,4
1487033542069351693,14
1487073513444617250,3
1487101904589011009,7
1487133283896485053,12
1487136576499855206,11
1487137404501987450,0
1487191386679095611,15
1487208456581449597,15
1487237107917146985,7
1487276129564272902,3
1487291582005703788,12
1487351324787591716,11
1487410797929983595,11
1487648950274465504,7
1487669786085738885,1
1487692022071375807,7
1487700116600631114,11
1487758749855840008,12
1487764162729449243,7
1487771719334265405,5
1487790717111603792,12
1487793884930024088,12
1487795156524553934,0
1487804033967358231,0
1487818675383698292,1
1487820373438268182,10
1487880090135166639,13
1487892348695282028,12
1487913905613979517,13
1487914641380313900,14
1487965066018567876,11
1487981307995139775,11
1488002899094619456,11
1488004415829275016,9
1488015190246260861,15
1488076236868704001,15
1488132481164948432,11
1488336698443438709,11
1488475764483844110,5
1488484904308008266,7
1488501586807781330,11
1488557231759389818,7
1488588290647068827,11
1488614760297347737,11
1488663191460983363,7
1488680021474038905,11
1488681782301383457,12
1488685052315194490,11
1488708007150772924,14
1488735684752776399,10
1488743865266713240,7
1488758415377928937,11
1488772622314687458,5
1488781038764494206,5
1488800659527260875,14
1488836029311159680,14
1489101942472385431,11
1489163533339513944,10
1489250497808043594,15
1489251465525002911,11
1489280841528315002,3
1489308586471534315,3
1489313881933768921,3
1489347229476527267,7
1489352604848324274,11
1489395287237721519,11
1489400988293631765,11
1489401204334206772,0
1489413869418525312,11
1489476596417131399,1
1489629354771647002,11
1489757798345107876,11
1489782702200004040,11
1489868583838062051,7
1489874357342705972,5
1489953291963622587,3
1489993115504973631,0
1490036018297420343,0
1490056644221032914,11
1490092302619828948,11
1490144919243017219,1
1490151115539555415,11
1490186272452038954,12
1490224654028443118,11
1490246663757976231,11
1490401946766118831,3
1490506797258342472,5
1490523636238337598,3
1490573954842646892,7
1490581828759646988,11
1490623036155393730,0
1490628894612682714,11
1490635281038077564,11
1490653614543989705,0
1490683284901742787,1
1490683479852804857,1
1490696530464588690,14
1490705442164809572,7
1490731134481059089,1
1490732635322617383,1
1490772771533038062,0
1490812027890096348,5
1490833808391366180,15
1490873771954637924,1
1490897078104053643,11
1490935518057676157,5
1490987390349360955,3
1491229403979621149,9
1491233503777325139,15
1491239216211726865,3
1491341717809962997,12
1491346194883649535,11
1491349225015323752,13
1491393079750577523,1
1491479434890676509,15
1491481133204051958,11
1491645538621126572,11
1491675259280766319,0
1491780632616228754,11
1491951080477222908,11
1491956437837235373,0
1491963157134626331,0
1492026526605280161,1
1492035019771938258,3
1492091009094964491,3
1492120929403753643,7
1492129624903143917,11
1492190625179876444,3
1492231770817744240,14
1492265530148080236,5
1492266450556602009,10
1492268671129244614,3
1492302106166529788,12
1492368444995696324,11
1492376970200300469,0
1492401373588888071,11
1492422634085250689,11
1492479614737537350,11
1492751531146946798,9
1492838679931901074,11
1492846907803718817,12
1492901619138199073,7
1492906447170467479,7
1492959029876132165,14
1493043548523740411,3
1493112746867941713,3
1493338646234954255,15
1493363951693371974,11
1493375576173979793,15
1493390647812741346,15
1493390935735452335,11
1493442921083211005,1
1493445634277648894,15
1493461242033715584,11
1493487554046188368,0
1493507532211587939,7
1493540736519655610,3
1493545324927057087,7
1493567496082607350,14
1493588823443258508,0
1493643554957920541,0
1493824747421279905,12
1493853003524762738,11
1493862861008761443,11
1494203067399129905,15
1494252645495875144,14
1494264826681830837,11
1494385913008187962,11
1494391597960365758,12
1494451302434379869,12
1494509976158971607,9
1494522194527743037,11
1494609097987639995,11
1494905531038509353,1
1494911604535973464,1
1494920016525350278,1
1494921044216733783,10
1494923585350035862,1
1494926889609859156,1
1494929770737527621,1
1495051699989648334,1
1495053000789841132,9
1495087684228963180,3
1495091544434676161,11
1495142492710675139,3
1495178312072251439,14
1495231493725980461,11
1495253876825065608,11
1495263446779764249,11
1495293490150718917,0
1495309400030277179,14
1495335915360335041,0
1495597000678805016,11
1495619374028449574,11
1495658133098556565,7
1495674994581067937,0
1495689895682571956,9
1495738107666453275,14
1495748686893418204,9
1495778677494461553,11
1495793620162935095,14
1495806404267839862,14
1495815429019762882,3
1495834055347782611,13
1495844912962010524,14
1495892561926660080,7
1495905339978239950,11
1495926638625364516,15
1495998204557054048,11
1496051645910374941,12
1496068189582500093,11
1496261950021070798,11
1496325443558518672,11
1496342668059723782,3
1496345247508241344,3
1496352131970423886,3
1496370060502653395,3
1496372882286205060,3
1496377021296900045,3
1496378045837340937,3
1496379148375796868,3
1496380401544264841,3
1496424108444933190,11
1496492717335107454,11
1496502235247051702,11
1496580626565515397,0
1496590488905089534,0
1496595845927399714,11
1496632334346884127,4
1496693338135819304,12
1496757197223531221,11
1496801413247901002,7
1496885624993345611,11
1497100488790164786,12
1497102917618890911,6
1497165470868323656,15
1497186624913384574,11
1497187201438538740,1
1497193484403289223,11
1497211062554630783,9
1497227013706478549,1
1497269349039428547,14
1497280594035864540,15
1497295603155636763,11
1497309358080750360,1
1497326415319690288,1
1497741653389157491,0
1497829884640771795,12
1497842293078850072,4
1497853491956019366,11
1497864380646920921,6
1497873455663210559,11
1497885261326284455,14
1497887210733959391,12
1497964934742022753,3
1497974684205728439,10
1497986315640902760,11
1498081498565958874,11
1498122161307377979,0
1498133581234483484,11
1498205590453819097,11
1498229442123560338,11
1498501701541337971,11
1498582925307249097,5
1498619921558158114,14
1498695401649689316,9
1498696703499583955,9
1498698068006789322,0
1498699213959446757,9
1498702085720675201,1
1498765950480450269,3
1498784552302915833,13
1498786518046022087,9
1498790668442157637,9
1498798773326698406,11
1498806487419519858,0
1498833237248935841,1
1498868475731074722,12
1498882790171237665,1
1498894896101523287,11
1498898079936498598,11
1498902117411879955,11
1498909277305061560,4
1498978722253783227,11
1499003086534952464,11
1499090960978879787,13
1499235839722902640,11
1499253683729162823,11
1499265190926442002,11
1499296625006599468,11
1499400631922961766,12
1499441611704031356,12
1499443807011892397,12
1499480535900806239,11
1499525797564826919,15
1499526923767426484,7
1499528368305061403,0
1499533770025257510,6
1499534165728985871,0
1499538193137885895,0
1499617680062289664,11
1499652248170824472,0
1499663783170155092,11
1499711206024315461,11
1500070788263741014,1
1500086577104039277,1
1500091929702276354,1
1500093783290044947,1
1500138661786006933,11
1500186239248139772,11
1500200716150944814,3
1500271975088254142,11
1500274409123847105,5
1500343101054632378,14
1500561634360110197,9
1500786760967076712,2
1500805941572235131,7
1500814656063983118,14
1500817136864181458,11
1500842116412052308,11
1500872834464175065,11
1500962284151498214,15
1500999644019694809,12
1501002831728575139,11
1501007297439409612,11
1501036763395869625,11
1501061942370344826,11
1501074935803642433,11
1501440574016774982,11
1501445131326899425,0
1501495667864503067,11
1501554344162713827,5
1501579799569015633,11
1501586684423799507,11
1501657102287483799,12
1501697810611027765,0
1501700152406754802,11
1501763541223513748,12
1501818026741874704,11
1502175202354739778,11
1502183972435243976,11
1502184005943831203,7
1502194067211682663,11
1502256447419360236,9
1502262158685549783,0
1502263018759265660,11
1502267912251818185,12
1502268065486839447,0
1502298627072464542,10
1502315049363499314,0
1502327516152408112,10
1502328021071572230,11
1502336174376690687,11
1502355777639685270,11
1502408203751621888,14
1502414384830247376,11
1502423657883361196,11
1502493679310301161,3
1502547278917962311,14
1502588464580840028,14
1502710346655502957,0
1502828214742560485,11
1502865237007622021,14
1502876799394552726,0
1502904752187118042,11
1502924955406058692,0
1502972689124862876,15
1502977270045215452,3
1503007265313417841,11
1503013622123290305,11
1503018199915052065,11
1503055885835632063,0
1503073850721270957,1
1503078218229873052,11
1503101939500803340,0
1503148942523262524,11
1503184881920428979,14
1503228791557701853,7
1503240309956195111,11
1503335886202665885,12
1503636662128487706,11
1503700863977455059,1
1503705166720266875,3
1503710437420413985,0
1503753205109997832,0
1503759757067172074,4
1503776138725159762,7
1503838263781382729,11
1503925856639495034,5
1503971081339472810,11
1504372071259152572,0
1504489183452590014,11
1504568149568601515,0
1504585745423821240,7
1504673672448639136,0
1504785963115528238,11
1505010296768311787,15
1505081044174519106,11
1505100597511928999,11
1505129035573925335,12
1505134969011540666,0
1505139937245603652,9
1505249101205659886,11
1505313158198491980,11
1505363930536134616,0
1505372613070548365,12
1505405267120415733,7
1505451658273495271,7
1505472659911836487,12
1505500441852455469,11
1505758881944482472,0
1505811112500925597,4
1505904461522997374,12
1505914958958905285,8
1505947315337061300,0
1506046995686874262,11
1506069951848793919,0
1506105712556685070,11
1506135680370417745,10
1506158168385334108,0
1506161572938334656,1
1506224865436183388,11
1506499264397187800,15
1506664765638463943,11
1506723898485208763,4
1506724899646657765,11
1506725550650187383,13
1506759059147628310,11
1506784648060834844,11
1506816040538660857,0
1506912521697883489,6
1507187076557062409,11
1507232246166201367,0
1507384340144263817,11
1507564571988155242,11
1507601790217961833,14
1507693838181231702,7
1507957641784105701,11
1507969420341974134,15
1507972634156520484,15
1508058492675018169,14
1508061675528764321,3
1508075873451213630,11
1508081358373694721,6
1508118214386432534,7
1508157409941168069,11
1508160328385000380,1
1508263225738603998,11
1508273846159880092,11
1508283427742351151,3
1508293535983806293,3
1508313101076539514,11
1508313180044386944,0
1508333997185984197,0
1508394009496833883,11
1508470365733775123,1
1508716094493245129,7
1508719868469404314,0
1508729288411009904,0
1508775381209930510,12
1508780672060572299,7
1508846547454131422,0
1508864235382460875,15
1508874281519530653,11
1508920109576295986,0
1509020184672532052,11
1509056273207955744,11
1509442616784134820,11
1509536049448972500,11
1509584209896727936,7
1509663892595911420,12
1509692475898016309,1
1509754077298521682,11
1509831808838656794,11
1510136764062741538,1
1510140582107232641,11
1510181066496408024,11
1510227873740862502,0
1510315981028471163,11
1510479683628744164,6
1510487117940456993,14
1510488563277979094,15
1510490438418174652,14
1510507633902081895,1
